id_annonce,Backyard,Bathroom,Bedroom,Frontyard,Kitchen,LivingRoom,score
30698789,2.0,2.0,,,1.0,1.0,5.3730737
30713985,1.0,3.0,,1.0,1.0,,3.852201935
30735451,2.0,1.0,1.0,,,2.0,4.74325755
30747191,5.0,,,,,1.0,8.53676798
30747193,3.0,,,,,,3.8891506199999997
30747195,1.0,,1.0,,,4.0,6.72706856
30749041,4.0,,1.0,,,1.0,5.422361220000001
30759957,,1.0,1.0,1.0,,3.0,5.677680274999999
30760833,,2.0,2.0,1.0,1.0,,2.9936820500000003
30761911,,,1.0,,1.0,1.0,2.90869326
30763427,2.0,,2.0,,,1.0,4.1974144
30767325,,3.0,,,2.0,1.0,3.55371802
30769769,5.0,,,1.0,,,7.35966156
30782247,2.0,,3.0,,,1.0,4.835934460000001
30782271,,,2.0,1.0,1.0,2.0,4.70133557
30783671,,1.0,1.0,,1.0,3.0,3.952269815
30793755,,1.0,,3.0,1.0,1.0,5.039702765
30794745,2.0,2.0,,,,2.0,5.209121395
30794749,,,2.0,,1.0,,2.1054062499999997
30799609,3.0,,,,,,3.46739512
30799675,2.0,1.0,,,,3.0,7.003362059999999
30800293,1.0,,2.0,3.0,,,4.18497735
30814591,,,1.0,,,,0.48026338
30814595,,4.0,1.0,,,,1.9434298700000001
30816637,,1.0,,,,5.0,6.2298567600000005
30821881,,1.0,,1.0,,4.0,5.563077290000001
30834189,1.0,,1.0,,1.0,,2.8028891
30838597,1.0,1.0,3.0,1.0,,,2.863898485
30839915,3.0,,,2.0,,,4.59833096
30844533,1.0,1.0,2.0,,,2.0,5.2399799300000005
30848493,2.0,1.0,1.0,1.0,,1.0,4.61017836
30866423,,,,1.0,,2.0,1.9409857050000001
30866437,1.0,,,2.0,,,2.403985565
30866439,1.0,,,1.0,,1.0,2.059421065
30868075,,1.0,2.0,2.0,,1.0,3.655620775
30876623,,1.0,1.0,1.0,,3.0,5.47007175
30880169,1.0,1.0,3.0,,1.0,,3.4784487200000003
30880843,2.0,,2.0,1.0,,1.0,4.62236008
30882301,,1.0,3.0,,,,2.415057335
30897847,,,,1.0,,,0.81721911
30905761,,2.0,1.0,,,3.0,4.505503485
30918421,,,1.0,,,,0.47745916
30918423,2.0,,,1.0,3.0,,5.255061550000001
30922139,1.0,,,,,,0.90863764
30929751,1.0,1.0,2.0,1.0,,1.0,4.219160425
30934341,,1.0,,2.0,,,1.98541035
30935347,,1.0,4.0,,1.0,,3.17718989
30939685,,3.0,3.0,,,,2.7699071
30952763,,,2.0,,2.0,2.0,5.07890591
30956045,,,1.0,3.0,1.0,1.0,4.51061095
30956051,1.0,,2.0,,1.0,2.0,4.059137385
30959997,3.0,1.0,1.0,,,1.0,5.080367705
30966771,,1.0,2.0,,1.0,1.0,3.766967525
31052093,1.0,1.0,4.0,,,,3.397855
31053517,1.0,1.0,2.0,,,,1.98987674
31054015,6.0,,,,,,8.567448
31079333,,,1.0,2.0,,3.0,5.6166967549999995
31093401,,1.0,2.0,,2.0,1.0,3.96099862
31094817,1.0,1.0,2.0,,,,1.96764831
31097591,2.0,,,,,,1.39126134
31097951,,2.0,1.0,,,,0.732194215
31097973,,2.0,1.0,1.0,,2.0,4.44272388
31104917,3.0,,1.0,,,2.0,6.693345279999999
31120673,1.0,3.0,1.0,,,1.0,3.85403434
31120693,,1.0,4.0,1.0,,,3.5988360550000005
31129029,1.0,3.0,1.0,,1.0,,2.5977679350000003
31137925,,2.0,2.0,1.0,,1.0,3.3503851100000004
31169499,1.0,,,1.0,,,2.469925055
31169501,2.0,,,1.0,,,4.099429435
31170009,,2.0,2.0,1.0,,1.0,4.091254555
31170265,1.0,1.0,1.0,,,3.0,4.67240249
31189443,1.0,4.0,,,,,2.3931911599999998
31189445,1.0,4.0,,,,,2.2204475300000004
31189447,1.0,3.0,,,1.0,,2.52817902
31189919,,,2.0,,,2.0,3.02512836
31189923,,,,1.0,,,0.92074245
31206853,,1.0,2.0,,1.0,2.0,4.042261699999999
31212239,,2.0,,,1.0,3.0,4.57808866
31222507,,3.0,2.0,,1.0,,2.681212295
31228553,,2.0,3.0,,,1.0,3.13910335
31247239,1.0,1.0,,,,,1.68824369
31249601,,,3.0,2.0,1.0,,3.85720614
31252191,1.0,,3.0,1.0,,1.0,4.28839716
31263417,1.0,,1.0,,,1.0,2.7993809
31278635,,,1.0,2.0,1.0,2.0,4.836339445
31278639,,,4.0,,,,1.79354382
31279545,,,,1.0,,,0.9288278999999999
31293445,,3.0,1.0,,1.0,1.0,2.9320668850000002
31294763,,2.0,4.0,,,,2.90789292
31294765,,2.0,2.0,,,,1.3897884999999999
31296099,,,2.0,1.0,,3.0,6.38757441
31296103,,,1.0,,1.0,,1.11847377
31302719,1.0,1.0,1.0,1.0,,2.0,6.115749225
31306441,,2.0,,1.0,,3.0,4.135930945
31310807,,2.0,1.0,,,,1.0132449749999999
31310819,,1.0,1.0,3.0,,,2.833904735
31310821,,1.0,1.0,3.0,,,2.843439835
31310823,,1.0,1.0,3.0,,,2.843439835
31310839,1.0,1.0,,,,,1.02645867
31310843,1.0,1.0,,,,,1.2483249600000002
31311855,,1.0,1.0,,1.0,1.0,2.132785485
31317759,2.0,1.0,3.0,,,,4.6488376449999995
31321409,,1.0,2.0,,,3.0,5.330050315
31327195,1.0,1.0,1.0,2.0,1.0,,4.15230647
31346111,,1.0,3.0,,1.0,1.0,4.113037825
31348155,3.0,,,,,,3.7232973199999995
31348167,3.0,,,,,,3.7445847199999998
31348705,,3.0,1.0,,,2.0,3.4070832300000005
31355567,1.0,,1.0,,1.0,3.0,5.674896989999999
31359347,1.0,,,3.0,,,3.62871935
31374227,2.0,3.0,,,1.0,,4.211224199999999
31390299,1.0,,1.0,,1.0,1.0,3.01818236
31391303,2.0,,1.0,1.0,2.0,,5.07740877
31401499,,3.0,,3.0,,,3.39309733
31402207,,,1.0,,1.0,4.0,5.81064694
31402521,2.0,,1.0,1.0,1.0,1.0,5.214842309999999
31403595,,1.0,4.0,,,,2.8349576499999998
31404461,1.0,,5.0,,,,3.89375645
31404735,,1.0,2.0,2.0,1.0,,3.5811856599999996
31406885,,2.0,2.0,,2.0,,3.212471415
31408523,,,,1.0,1.0,4.0,6.387625215
31412083,3.0,,,1.0,,,4.12975
31414099,,1.0,2.0,1.0,2.0,,3.25570003
31414105,4.0,,,,,,4.96148262
31416903,,,1.0,1.0,1.0,2.0,3.787830185
31434219,,5.0,,,1.0,,1.6746877900000001
31444443,3.0,,1.0,,,2.0,5.2312435
31444447,3.0,,2.0,1.0,,,6.07194852
31450317,1.0,,1.0,2.0,1.0,1.0,4.85348908
31462251,1.0,1.0,2.0,1.0,,1.0,3.3775581700000004
31462375,,2.0,2.0,,,2.0,4.38834657
31471861,,,,,,1.0,0.83714474
31471959,,3.0,2.0,,1.0,,2.66114417
31478681,3.0,1.0,,,,2.0,4.8099937950000005
31478739,,2.0,2.0,,,2.0,3.73324063
31489937,1.0,4.0,,,,1.0,2.928636885
31493177,,1.0,,2.0,,2.0,3.962661975
31493701,3.0,,,1.0,,,4.40818503
31495653,,1.0,4.0,,,1.0,3.4139246199999995
31503909,1.0,,2.0,,,,1.72658508
31505847,5.0,,1.0,,,,6.184996619999999
31535217,,4.0,1.0,,1.0,,1.65997771
31535619,,,3.0,1.0,2.0,,3.982620045
31547995,,1.0,1.0,2.0,1.0,1.0,4.02506673
31547999,,,,1.0,1.0,2.0,3.0731438449999997
31548007,,,,1.0,,2.0,2.52668774
31548015,,2.0,2.0,,,1.0,2.49147388
31555489,,2.0,,,1.0,3.0,3.790041825
31572313,1.0,1.0,4.0,,,,3.06392515
31572321,3.0,1.0,,2.0,,,4.94971671
31573083,,1.0,1.0,,1.0,1.0,2.351494495
31573085,1.0,,3.0,,1.0,,3.8577429700000003
31573583,2.0,1.0,,1.0,2.0,,4.00737387
31593035,,,1.0,2.0,,3.0,5.22721344
31593301,,1.0,,,3.0,2.0,5.6341538149999995
31593303,2.0,1.0,1.0,,1.0,1.0,4.833335815
31593335,1.0,3.0,,,,,1.18795166
31594753,,2.0,2.0,2.0,,,2.5937117549999997
31604707,,2.0,,2.0,,2.0,3.315136645
31604713,1.0,1.0,1.0,2.0,,1.0,4.3601436300000005
31604715,2.0,1.0,1.0,1.0,,1.0,4.864578905
31604719,,1.0,2.0,,3.0,,4.4406813
31604721,3.0,,,1.0,,2.0,5.935284995
31604725,2.0,2.0,,1.0,,1.0,4.7318565999999995
31614861,,1.0,,1.0,,4.0,5.92690685
31616879,1.0,1.0,1.0,1.0,,2.0,3.7020274800000004
31619765,,4.0,1.0,1.0,,,2.2660285350000002
31624769,1.0,1.0,1.0,,,1.0,2.2884882
31632031,,2.0,4.0,,,,3.253030885
31639237,1.0,1.0,2.0,,,,2.277055755
31641031,1.0,,4.0,1.0,,,4.136618885
31643329,,3.0,2.0,,,1.0,2.96735099
31661581,4.0,,,,1.0,1.0,7.34311412
31668369,,,3.0,,2.0,1.0,4.06504421
31672077,,,5.0,,1.0,,3.6539642800000003
31672085,,2.0,,1.0,,,0.8842129350000001
31672089,,,1.0,1.0,1.0,,1.6898855550000003
31672105,1.0,1.0,3.0,1.0,,,4.550599200000001
31672123,,,4.0,1.0,1.0,,3.81905778
31672131,1.0,,,,,5.0,7.208162659999999
31680489,3.0,,,2.0,,,5.36695329
31681889,5.0,,,1.0,,,7.00006904
31685641,1.0,,,2.0,,,2.9489033200000003
31685651,1.0,,,2.0,,,2.96663617
31685653,1.0,,,2.0,,,2.96663617
31686561,,1.0,2.0,,1.0,2.0,4.07849622
31686851,,2.0,2.0,,1.0,1.0,3.43130323
31792579,2.0,,2.0,,,2.0,5.540652
31797171,,,1.0,2.0,1.0,2.0,4.9511410300000005
31797189,,2.0,1.0,,,,0.933112725
31797195,,1.0,,,,2.0,1.9587966399999999
31798731,,1.0,,,,,0.262367425
31810525,1.0,,,,,,1.4841922
31810639,1.0,,,,,2.0,2.60655664
31902671,,,2.0,,,4.0,4.84969195
31902675,,1.0,3.0,,,2.0,4.123520259999999
31958235,,3.0,,,1.0,2.0,3.666013935
31974189,,1.0,1.0,,1.0,3.0,4.758618595
31976519,1.0,,,,,,0.87451952
32014329,,1.0,1.0,1.0,,2.0,3.53806474
32019235,1.0,1.0,1.0,1.0,,2.0,5.03619313
32019531,2.0,,,1.0,,3.0,6.097845244999999
32021011,1.0,,2.0,,,3.0,5.12991429
32027427,,1.0,1.0,,1.0,3.0,4.476959385
32029819,2.0,1.0,1.0,,,2.0,5.131681329999999
32036233,1.0,,3.0,1.0,,1.0,3.1826413099999997
32041199,1.0,1.0,2.0,1.0,,1.0,4.463301605
32044533,5.0,,1.0,,,,6.61944413
32044923,,,1.0,,,,0.44437274
32081333,1.0,,1.0,1.0,1.0,2.0,5.2882260500000005
32082839,,2.0,4.0,,,,2.63675829
32082841,1.0,1.0,4.0,,,,3.12496134
32085967,,1.0,1.0,2.0,,2.0,5.303157335
32090131,,1.0,4.0,1.0,,,3.566264435
32104167,,2.0,,4.0,,,2.750522115
32104173,1.0,2.0,,3.0,,,2.69873775
32105081,2.0,,1.0,1.0,,,4.033906050000001
32108255,,4.0,,,1.0,1.0,2.45221937
32109665,,3.0,3.0,,,,2.69866005
32124223,,,1.0,1.0,,1.0,2.3470450200000004
32126325,1.0,1.0,,1.0,,1.0,3.8845826149999994
32126333,1.0,1.0,,1.0,,1.0,3.839580195
32126339,1.0,1.0,,1.0,,1.0,3.96585347
32126343,1.0,1.0,,1.0,,1.0,3.94603678
32126357,1.0,1.0,,1.0,,1.0,3.97759074
32126369,2.0,,,1.0,,1.0,4.3773832399999995
32126371,1.0,,1.0,1.0,,1.0,4.09638878
32136711,,,1.0,,1.0,4.0,5.064939024999999
32138441,2.0,1.0,2.0,,1.0,,3.9579958100000003
32141861,1.0,1.0,1.0,,1.0,2.0,3.84253583
32141863,4.0,1.0,,1.0,,,5.14700556
32148671,,3.0,1.0,,,2.0,3.62675918
32156757,2.0,,,,,,1.52734548
32160347,3.0,,,3.0,,,5.3316317699999995
32175629,1.0,1.0,2.0,1.0,,1.0,3.698349295
32184891,,,,1.0,3.0,2.0,4.376485575
32202551,,1.0,1.0,2.0,,2.0,5.06465133
32238993,1.0,1.0,1.0,,,3.0,4.9620669500000005
32238995,1.0,1.0,3.0,,,1.0,3.2273650899999997
32238997,,1.0,2.0,,,,1.4509729999999998
32239017,,,1.0,,,,0.5081935
32248013,2.0,,,,1.0,1.0,3.17019285
32258245,1.0,1.0,,,1.0,,2.1915238400000003
32262545,1.0,1.0,1.0,1.0,1.0,1.0,4.615051005
32262551,1.0,1.0,3.0,1.0,,,4.340386584999999
32262553,1.0,,3.0,1.0,,1.0,3.993559415
32262555,,1.0,2.0,,2.0,1.0,5.018035190000001
32270661,,2.0,2.0,1.0,,1.0,4.007200785
32285007,1.0,,4.0,,1.0,,3.34435882
32295827,,1.0,,,1.0,4.0,5.80978387
32298135,1.0,1.0,4.0,,,,2.0232406
32304893,,1.0,,,1.0,4.0,5.39705707
32310561,,,1.0,,,,0.31606916
32326363,2.0,,3.0,,,1.0,3.9503550599999997
32326917,,1.0,1.0,,2.0,2.0,4.41472602
32327475,,,1.0,,,,0.72320163
32332143,,,1.0,,,,0.7047473
32334673,1.0,,2.0,,,3.0,5.90893211
32339305,1.0,1.0,,2.0,,2.0,4.412967050000001
32342591,,,2.0,1.0,,3.0,5.989999185
32344429,2.0,2.0,1.0,,1.0,,3.98983757
32344437,,,,2.0,1.0,3.0,4.5505820450000005
32347383,,,,1.0,,,0.5294544750000001
32353007,5.0,,1.0,,,,6.65103256
32364131,1.0,,5.0,,,,4.45620282
32365325,4.0,,,,1.0,1.0,7.1636958900000005
32366301,3.0,,,,,3.0,7.0441174
32381989,,,5.0,,,1.0,4.90781822
32382357,1.0,,,2.0,2.0,1.0,5.362486035
32382359,,2.0,,1.0,,,0.918625535
32383941,,1.0,5.0,,,,3.626340845
32385767,1.0,2.0,1.0,,1.0,1.0,3.70501213
32387463,3.0,,,1.0,1.0,1.0,6.148547710000001
32393681,,1.0,1.0,,2.0,2.0,4.382033175
32421999,,3.0,1.0,,,2.0,3.3977764
32445271,2.0,,1.0,,2.0,1.0,5.25860594
32448993,1.0,,,,,1.0,3.09240782
32453571,2.0,1.0,,1.0,1.0,1.0,5.4683631550000005
32462951,,3.0,,,,3.0,4.548937695
32534133,,1.0,,,,,0.20027873
32535377,,4.0,,,1.0,1.0,3.51403947
32535599,1.0,1.0,2.0,,1.0,1.0,2.668033555
32540203,1.0,,,2.0,,,3.131365185
32542697,,,4.0,,,,2.43011114
32542951,2.0,,1.0,,,3.0,6.09720528
32562849,1.0,2.0,,1.0,2.0,,3.656697985
32576699,,1.0,2.0,,1.0,2.0,3.730217975
32596109,2.0,2.0,2.0,,,,3.2512896749999998
32598569,,,2.0,,1.0,3.0,4.64649167
32598807,,1.0,4.0,,1.0,,4.134193229999999
32599683,1.0,,1.0,,2.0,2.0,5.2832967
32601527,2.0,,,,,,2.75092304
32604739,2.0,,1.0,,,3.0,5.480968819999999
32611371,,,1.0,1.0,,4.0,5.074702225
32619053,1.0,,,,,,0.770281
32619225,2.0,2.0,2.0,,,,3.08068925
32630021,1.0,,3.0,,,2.0,4.461078479999999
32634633,,,2.0,1.0,,3.0,5.97904895
32637059,1.0,2.0,,,,3.0,3.87348418
32648599,1.0,1.0,1.0,2.0,1.0,,4.557192255
32651243,1.0,1.0,1.0,,3.0,,3.736686445
32654675,2.0,,,1.0,,3.0,6.4505196
32654677,3.0,,,,,2.0,4.60497152
32654683,5.0,,,1.0,,,7.19868489
32663519,2.0,1.0,2.0,,1.0,,3.915099595
32667353,,,1.0,3.0,2.0,,4.555181705
32674799,,,1.0,,,,0.42219594
32679573,1.0,2.0,,,1.0,2.0,5.23252222
32683403,,1.0,,,1.0,3.0,4.038359875
32684851,2.0,,,1.0,,,3.06553488
32686861,,,1.0,,,1.0,1.0644124499999998
32688933,1.0,,,,,,0.81915986
32689691,,3.0,2.0,,,,2.075463375
32691413,,1.0,4.0,,1.0,,3.5877978499999994
32696207,2.0,,,3.0,,1.0,5.225026949999999
32707467,1.0,,1.0,1.0,,2.0,5.79985688
32710791,,1.0,2.0,1.0,1.0,1.0,3.97407279
32717195,4.0,,,,1.0,1.0,7.695254575
32723419,1.0,1.0,,1.0,,3.0,5.230756524999999
32730009,3.0,,1.0,1.0,,1.0,5.50378967
32737479,2.0,1.0,,1.0,1.0,1.0,6.127361875
32740653,,,1.0,2.0,,,1.887194905
32742015,,3.0,3.0,,,,2.636671925
32752985,,1.0,5.0,,,,3.13726088
32757545,1.0,2.0,1.0,,1.0,1.0,4.024814075
32759787,2.0,,,1.0,,3.0,6.24037598
32764833,,,3.0,2.0,,1.0,5.0249178699999995
32765611,1.0,2.0,1.0,1.0,1.0,,3.690523945
32765617,,,,3.0,2.0,1.0,4.776044425
32776669,,1.0,1.0,1.0,,3.0,4.25116868
32781187,1.0,,,,,,1.4415468
32781253,2.0,,2.0,,,2.0,6.059055239999999
32781277,1.0,1.0,,,,4.0,5.57301846
32781341,1.0,,1.0,2.0,,2.0,4.80171838
32781375,2.0,2.0,1.0,,,1.0,4.0220962149999995
32789503,1.0,,3.0,1.0,,1.0,4.834976905
32789509,,,,1.0,,3.0,4.33100602
32791277,,2.0,,,,3.0,4.15384533
32792551,3.0,,,2.0,,1.0,6.59451509
32792557,2.0,,,4.0,,,6.78286549
32792561,1.0,1.0,2.0,1.0,,1.0,3.46245126
32792563,,,1.0,2.0,1.0,,2.9245503
32792565,,3.0,2.0,,,1.0,2.4914840500000004
32792573,1.0,2.0,1.0,,,2.0,3.36669761
32792581,,1.0,,2.0,1.0,,2.93175847
32792583,,1.0,3.0,,1.0,1.0,3.6672477499999996
32792589,,1.0,2.0,1.0,,2.0,3.6719538
32792595,2.0,,1.0,,1.0,2.0,6.1922180099999995
32816701,,,,1.0,,,0.9616582950000001
32816731,1.0,,3.0,,1.0,1.0,4.89553375
32822331,,2.0,3.0,1.0,,,3.2186803299999998
32822333,,2.0,1.0,,1.0,2.0,3.59274702
32838463,,1.0,3.0,,1.0,1.0,2.6195457849999997
32839313,2.0,,,,1.0,3.0,5.72510346
32839323,1.0,1.0,1.0,2.0,,1.0,4.711705275
32846395,,3.0,3.0,,,,2.414474675
32850121,2.0,,2.0,1.0,,1.0,5.04341718
32851763,2.0,,3.0,,,1.0,4.2008854
32855715,,2.0,3.0,,,,2.037836825
32868359,,1.0,5.0,,,,4.15821211
32880733,,,3.0,,,1.0,3.5149559100000003
32882629,,1.0,1.0,,2.0,2.0,4.69246964
32884029,3.0,,2.0,,1.0,,5.9836281
32884803,,1.0,3.0,,,2.0,3.593790605
32901269,,,,,4.0,2.0,5.106702125
32901273,,,,,1.0,2.0,3.900551225
32901541,1.0,,,1.0,,,1.95698547
32904249,,,6.0,,,,4.00004056
32906075,2.0,1.0,2.0,,,1.0,4.27386089
32906077,1.0,1.0,1.0,,1.0,1.0,2.6877699600000002
32909419,1.0,,1.0,1.0,2.0,1.0,4.666840965
32917551,4.0,,,1.0,,1.0,6.3463585899999995
32922555,,3.0,,2.0,,1.0,3.741325455
32922717,,1.0,2.0,2.0,,1.0,3.92616332
32922719,,,4.0,1.0,,1.0,3.4012162999999997
32922721,,1.0,1.0,1.0,,3.0,3.732638755
32922819,1.0,1.0,3.0,,,1.0,4.467365135
32924523,,,1.0,1.0,,1.0,2.42714691
32927391,,,2.0,1.0,1.0,1.0,3.88555901
32927987,,1.0,,,2.0,3.0,6.28491091
32929313,1.0,1.0,,3.0,,1.0,4.08447856
32929999,1.0,2.0,,1.0,1.0,1.0,3.763278455
32933637,,2.0,3.0,1.0,,,2.62722514
32936595,1.0,1.0,1.0,,1.0,2.0,4.23456094
32938333,,1.0,3.0,,,,2.29481571
32939945,1.0,2.0,1.0,,1.0,1.0,4.796382775
32941715,,2.0,,1.0,,3.0,3.8799732349999996
32946531,,3.0,,,1.0,2.0,4.01522316
32949473,,3.0,2.0,,,,1.846614935
32949519,,2.0,1.0,,1.0,,1.263966985
32966949,,1.0,5.0,,,,2.90923151
32970915,,1.0,3.0,,,1.0,2.66549702
32982847,,1.0,5.0,,,,3.0801753299999994
32982961,,2.0,4.0,,,,2.18848414
32984081,,,1.0,2.0,,3.0,5.314625464999999
32987421,1.0,2.0,2.0,,,1.0,3.6299223400000002
32988359,,1.0,3.0,,,2.0,3.289097925
32988509,,,,,,1.0,1.0883626
32988905,1.0,,4.0,,,1.0,3.4868007800000003
32991969,,1.0,,2.0,1.0,1.0,3.1827349
33024085,1.0,,1.0,1.0,2.0,1.0,3.8360997649999997
33025783,1.0,,2.0,,,3.0,5.1638182200000005
33025797,2.0,,3.0,,,1.0,5.34459844
33029211,,1.0,2.0,,,1.0,2.02852556
33029219,1.0,,,,,5.0,6.1526873
33030155,,1.0,,1.0,,4.0,4.567294179999999
33035067,4.0,,2.0,,,,4.2977052
33035069,2.0,,1.0,,,3.0,6.355269509999999
33036219,2.0,,4.0,,,,5.03645617
33036221,3.0,,,1.0,,,4.5181295
33036233,1.0,,2.0,2.0,,1.0,5.15879711
33048837,,,,1.0,,,0.92515185
33050473,,,4.0,,,2.0,4.32142027
33051571,1.0,1.0,2.0,,,1.0,3.2121945199999997
33051639,,1.0,3.0,1.0,,1.0,3.8782961400000002
33052017,,1.0,,1.0,,2.0,2.8177191649999997
33052683,2.0,,,3.0,,1.0,5.221180235
33059445,,1.0,2.0,,1.0,2.0,4.14151067
33059463,,2.0,3.0,,,1.0,2.3242622600000002
33064213,,1.0,,,1.0,,1.213737395
33064217,,2.0,2.0,,1.0,1.0,3.3000578299999996
33064219,1.0,,1.0,,,4.0,5.368489
33066259,3.0,,1.0,,,2.0,6.251924539999999
33072345,3.0,,1.0,,,2.0,5.83036886
33073711,2.0,,2.0,,,2.0,5.22901653
33083313,,4.0,,1.0,,1.0,2.68063906
33120707,1.0,2.0,3.0,,,,3.1620837400000004
33122907,,2.0,2.0,,1.0,1.0,3.57284581
33149777,1.0,2.0,1.0,,1.0,1.0,3.6241815099999997
33154261,,4.0,2.0,,,,1.948092715
33177829,,,4.0,2.0,,,2.81506784
33182673,2.0,1.0,,,2.0,1.0,5.0018065499999995
33184113,,3.0,3.0,,,,2.309998845
33189069,,3.0,3.0,,,,2.91401823
33195371,,,,,,1.0,0.90417928
33208595,1.0,2.0,,,,3.0,5.733339600000001
33215837,,1.0,5.0,,,,3.681036625
33259047,1.0,,2.0,,,3.0,5.8239562
33259377,,1.0,1.0,1.0,,3.0,4.38658805
33260199,1.0,,3.0,,1.0,1.0,3.5478471200000006
33263359,3.0,1.0,1.0,,,1.0,5.36662167
33280477,1.0,2.0,1.0,1.0,1.0,,3.793449905
33299185,,,2.0,2.0,,2.0,4.569316475
33301099,1.0,2.0,2.0,,1.0,,2.795911645
33302397,1.0,1.0,,3.0,,1.0,4.1393354
33307127,,1.0,3.0,,,2.0,4.228109845
33308675,,2.0,4.0,,,,2.29956359
33322601,1.0,,,1.0,,,1.6205026399999998
33326159,,,1.0,1.0,2.0,2.0,5.447539265
33333191,,4.0,,,,2.0,3.698533735
33335965,,2.0,1.0,1.0,2.0,,3.7331117649999994
33336763,2.0,2.0,1.0,,,1.0,4.140620784999999
33339897,,,3.0,1.0,,2.0,4.15973551
33346909,1.0,3.0,1.0,1.0,,,3.192861625
33350535,1.0,,,3.0,,2.0,5.71394499
33351499,,1.0,5.0,,,,3.7894798599999993
33355011,,,,,,1.0,0.77401114
33358123,,1.0,,1.0,1.0,3.0,5.18807816
33371457,2.0,1.0,,2.0,,1.0,4.7687943
33375385,1.0,,,1.0,,,1.648072865
33375395,,1.0,,1.0,1.0,3.0,5.00597188
33375955,4.0,,,1.0,,,5.35235593
33379859,1.0,,,1.0,,1.0,3.2988379500000002
33393675,,,5.0,,,1.0,4.42867704
33405281,,,2.0,,2.0,2.0,3.42687498
33407797,,1.0,,2.0,1.0,2.0,5.2090659200000005
33423389,3.0,,,,,,3.94344564
33426805,,1.0,2.0,1.0,,2.0,3.807806535
33426809,,4.0,2.0,,,,1.9194630350000002
33448475,,,2.0,3.0,,1.0,4.91388543
33450739,1.0,1.0,,,,1.0,1.8381151949999999
33454995,,2.0,2.0,,,2.0,3.20533333
33478785,,,1.0,,2.0,1.0,2.746075215
33480253,,1.0,,,,1.0,1.007227975
33480271,,1.0,,,,1.0,1.04286399
33488205,1.0,3.0,,2.0,,,2.9113279199999997
33488699,1.0,1.0,2.0,1.0,,1.0,5.02928208
33490883,,,3.0,2.0,,1.0,4.4637181649999995
33505489,2.0,,1.0,,1.0,,3.527673965
33509379,2.0,1.0,,1.0,1.0,1.0,5.21846986
33515993,,,5.0,1.0,,,4.369199409999999
33516035,,2.0,3.0,,,1.0,3.281060425
33520403,1.0,,1.0,2.0,,,2.309026835
33521365,,,2.0,,,3.0,3.59029126
33522127,1.0,1.0,1.0,2.0,,1.0,4.832955815
33523183,3.0,,,1.0,1.0,1.0,6.711469795
33523891,,,,3.0,,3.0,6.232208484999999
33534529,,2.0,1.0,,1.0,2.0,3.9591501299999994
33534709,,1.0,3.0,,1.0,1.0,3.9132442349999996
33540895,2.0,,1.0,,,3.0,6.94960418
33541445,2.0,,3.0,,1.0,,4.381528545
33544549,4.0,,,2.0,,,6.5060145899999995
33560271,,3.0,,1.0,,,1.1674238300000002
33564899,,,2.0,1.0,,1.0,3.28276808
33565041,,1.0,5.0,,,,3.41917698
33572215,1.0,,2.0,,2.0,,3.391438125
33573517,3.0,,3.0,,,,5.05788396
33580007,1.0,2.0,,,,3.0,5.08946516
33580305,5.0,,,1.0,,,7.67791535
33582435,1.0,,,,,,0.75008
33583743,,1.0,,2.0,,3.0,5.260011175000001
33586427,1.0,2.0,3.0,,,,3.644083175
33594021,1.0,,,,2.0,2.0,2.70294305
33596527,,2.0,1.0,,,3.0,4.103254425
33597393,,1.0,,,1.0,1.0,1.9336429
33609451,,2.0,1.0,,,3.0,4.1653258399999995
33616713,4.0,,,2.0,,,7.08612239
33617735,,2.0,1.0,1.0,,2.0,3.21579002
33628617,,1.0,2.0,,,1.0,2.79328735
33628945,,1.0,,,,,0.27802115
33629335,,1.0,,2.0,1.0,2.0,4.92281393
33631315,1.0,2.0,2.0,,,1.0,3.6730130599999997
33634229,,2.0,1.0,,2.0,1.0,4.294006125
33634723,1.0,1.0,2.0,,,2.0,4.71482194
33636287,4.0,,,,,,5.628877660000001
33638421,,,,,2.0,1.0,2.854612715
33640881,,,,,,1.0,0.65462356
33640901,,1.0,1.0,1.0,2.0,,3.25272868
33642113,1.0,,1.0,2.0,,,3.1041104300000004
33645095,,3.0,2.0,,,,2.1430918500000002
33662499,1.0,,2.0,2.0,,1.0,5.9111051549999996
33664033,,1.0,3.0,2.0,,,3.67096571
33664349,,,,,2.0,2.0,4.172875029999999
33683013,4.0,,,2.0,,,4.9258059
33685593,1.0,2.0,1.0,,2.0,,3.99296598
33686927,,1.0,,,,,0.161641375
33688021,1.0,4.0,1.0,,,,2.5061128
33689883,1.0,,1.0,3.0,,1.0,6.5617700050000005
33696949,,,1.0,,,,0.8015422
33697541,,,2.0,,,1.0,1.83172796
33711685,3.0,,2.0,,,1.0,6.16072752
33714369,,,,2.0,,,1.30165998
33714697,,,4.0,,2.0,,3.82038269
33722335,1.0,5.0,,,,,2.49934049
33722337,2.0,3.0,,1.0,,,3.4630459849999995
33726855,1.0,1.0,2.0,,,2.0,5.51154441
33730273,,4.0,1.0,,,1.0,2.6707733449999997
33734499,3.0,,,,1.0,2.0,6.752335989999999
33734833,,,1.0,1.0,1.0,1.0,2.7537119199999998
33744015,1.0,,2.0,,1.0,2.0,4.902660450000001
33774013,2.0,,1.0,1.0,1.0,1.0,4.89632495
